chrom	start	end	value
5	176378574	176378574	0.6087
5	176402401	176402401	0.6847
5	176520243	176520243	0.52
5	176637149	176637149	0.6032
5	176637240	176637240	0.6923
5	176733116	176733116	0.3293
5	176830627	176830627	0.6327
5	176831119	176831119	0.6702
5	177031948	177031948	0.3056
5	177612734	177612734	0.64
5	177612744	177612744	0.6627
5	177665731	177665731	0.3228
5	177669413	177669413	0.6667
5	178358857	178358857	0.2833
5	178395850	178395850	0.2692
5	178409927	178409927	0.2929
5	178410151	178410151	0.3077
5	178412667	178412667	0.4675
5	178579119	178579119	0.2
5	178579134	178579134	0.2308
5	178581859	178581859	0.6373
5	178634672	178634672	0.6957
5	178768312	178768312	0.5761
5	178770981	178770981	0.302
5	179036433	179036433	0.5472
5	179260009	179260009	0.327
5	179287597	179287597	0.2785
5	179563435	179563435	0.3377
5	179734200	179734200	0.2195
5	180036871	180036871	0.2237
5	180046344	180046344	0.6481
5	180048035	180048035	0.4808
5	180048056	180048056	0.4032
5	180057504	180057504	0.7042
5	180218668	180218668	0.2794
5	180276402	180276402	0.3261
5	180551660	180551660	0.25
6	1313470	1313470	0.6027
6	2784571	2784571	0.49370000000000003
6	2953252	2953252	0.4184
6	3138194	3138194	0.45
6	4716016	4716016	0.458
6	6152007	6152007	0.4659
6	7387236	7387236	0.4752
6	7572026	7572026	0.5195
6	8435454	8435454	0.4875
6	9939538	9939538	0.4272
6	16290761	16290761	0.4924
6	17665479	17665479	0.5281
6	24505221	24505221	0.534
6	24551729	24551729	0.4685
6	24581283	24581283	0.5315
6	25726621	25726621	0.411
6	25726675	25726675	0.5682
6	25914801	25914801	0.4565
6	26017675	26017675	0.5
6	26027433	26027433	0.5055
6	26033641	26033641	0.5
6	26093236	26093236	0.5169
6	26285560	26285560	0.5079
6	26509330	26509330	0.4483
6	26597333	26597333	0.4308
6	27356902	27356902	0.5849
6	27356925	27356925	0.5455
6	28321682	28321682	0.3805
6	28912076	28912076	0.5075
6	29080450	29080450	0.4257
6	29323905	29323905	0.4756
6	29395204	29395204	0.4578
6	29911260	29911260	0.7255
6	29911261	29911261	0.7255
6	29911271	29911271	0.6471
6	30782105	30782105	0.4756
6	30857072	30857072	0.3077
6	30864829	30864829	0.2308
6	30893728	30893728	0.5
6	30993567	30993567	0.4821
6	30995158	30995158	0.4375
6	31084684	31084684	0.4211
6	31088202	31088202	0.44
6	31106459	31106459	0.567
6	31237124	31237124	0.4231
6	31237162	31237162	0.4944
6	31238029	31238029	0.4386
6	31238053	31238053	0.4184
6	31238135	31238135	0.3651
6	31238138	31238138	0.3675
6	31238147	31238147	0.3578
6	31238957	31238957	0.3824
6	31238983	31238983	0.3789
6	31239108	31239108	0.4681
6	31239407	31239407	0.4412
6	31239417	31239417	0.4375
6	31239449	31239449	0.4656
6	31239506	31239506	0.4975
6	31324036	31324036	0.3429
6	31324154	31324154	0.5065
6	31324194	31324194	0.4902
6	31324202	31324202	0.4103
6	31324208	31324208	0.4103
6	31324210	31324210	0.5161
6	31324819	31324819	0.3662
6	31324847	31324847	0.3267
6	31324887	31324887	0.234
6	31324888	31324888	0.2258
6	31324891	31324891	0.7471
6	31324895	31324895	0.2444
6	31324921	31324921	0.2353
6	31378864	31378864	0.4286
6	31378977	31378977	0.4694
6	31379109	31379109	0.4118
6	31379817	31379817	0.3788
6	31379823	31379823	0.4156
6	31379931	31379931	0.4694
6	31380194	31380194	0.331
6	31380198	31380198	0.3116
6	31474820	31474820	0.3333
6	31506648	31506648	0.3804
6	31540556	31540556	0.4048
6	31610686	31610686	0.5214
6	31631907	31631907	0.4306
6	31838441	31838441	0.4259
6	31936668	31936668	0.36
6	31997129	31997129	0.3537
6	31997401	31997401	0.3333
6	31997600	31997600	0.6667
6	32011358	32011358	0.5
6	32029415	32029415	0.451
6	32299822	32299822	0.3452
6	32546781	32546781	0.3978
6	32546802	32546802	0.525
6	32546838	32546838	0.3897
6	32546839	32546839	0.3881
6	32546846	32546846	0.5868
6	32546849	32546849	0.3039
6	32549589	32549589	0.6026
6	32549607	32549607	0.5841
6	32551878	32551878	0.3548
6	32551879	32551879	0.3636
6	32551938	32551938	0.3817
6	32557423	32557423	0.3723
6	32557478	32557478	0.4696
6	32557479	32557479	0.4261
6	32557506	32557506	0.4528
6	32610689	32610689	0.4462
6	32610692	32610692	0.4056
6	32610887	32610887	0.5772
6	32628045	32628045	0.3818
6	32628660	32628660	0.4476
6	32632627	32632627	0.2237
6	32632628	32632628	0.2152
6	32632635	32632635	0.2099
6	32632637	32632637	0.2099
6	32632638	32632638	0.2099
6	32632745	32632745	0.3097
6	32632777	32632777	0.6972
6	32632781	32632781	0.2427
6	32632782	32632782	0.2353
6	32632783	32632783	0.2451
6	32632818	32632818	0.2772
6	32634302	32634302	0.3171
6	32634303	32634303	0.3033
6	32634313	32634313	0.3333
6	32634369	32634369	0.3128
6	32634387	32634387	0.2952
6	32634405	32634405	0.2965
6	32634426	32634426	0.2985
6	32818678	32818678	0.383
6	32942302	32942302	0.5811
6	32974551	32974551	0.451
6	33048606	33048606	0.3514
6	33048628	33048628	0.4655
6	33052768	33052768	0.4571
6	33052803	33052803	0.4808
6	33054227	33054227	0.2081
6	33054231	33054231	0.2037
6	33054235	33054235	0.1953
6	33166034	33166034	0.6667
6	33272855	33272855	0.4153
6	33382241	33382241	0.4302
6	33382288	33382288	0.4526
6	35260503	35260503	0.5051
6	35260530	35260530	0.4643
6	35391787	35391787	0.487
6	35425416	35425416	0.5217
6	35474073	35474073	0.4054
6	36842427	36842427	0.4078
6	36978834	36978834	0.4872
6	36979583	36979583	0.4643
6	37180355	37180355	0.475
6	37180523	37180523	0.4368
6	37349033	37349033	0.5
6	38750812	38750812	0.5584
6	39563863	39563863	0.4865
6	41029342	41029342	0.5045
6	41565582	41565582	0.5079
6	42185564	42185564	0.4429
6	42236973	42236973	0.4242
6	43190135	43190135	0.386
6	43747450	43747450	0.6
6	44081718	44081718	0.4655
6	44151490	44151490	0.4488
6	46107752	46107752	0.5
6	46129345	46129345	0.5
6	46135984	46135984	0.6393
6	46803102	46803102	0.4615
6	46827073	46827073	0.4242
6	46995501	46995501	0.427
6	47626833	47626833	0.5345
6	47653629	47653629	0.5952
6	49439805	49439805	0.4516
6	51618170	51618170	0.3958
6	51732628	51732628	0.531
6	51799166	51799166	0.4805
6	51889358	51889358	0.4663
6	51920559	51920559	0.4667
6	52268890	52268890	0.3858
6	52359558	52359558	0.5333
6	53160383	53160383	0.4318
6	53989526	53989526	0.5412
6	54806379	54806379	0.5455
6	55639028	55639028	0.3793
6	55935629	55935629	0.4192
6	56044578	56044578	0.5161
6	57244780	57244780	0.4601
6	57246969	57246969	0.5249
6	57246982	57246982	0.5533
6	57398154	57398154	0.5987
6	57398157	57398157	0.6024
6	70944465	70944465	0.5114
6	70951103	70951103	0.4425
6	70962044	70962044	0.3875
6	70979324	70979324	0.4485
6	71269459	71269459	0.4516
6	74516631	74516631	0.4579
6	76624741	76624741	0.5085
6	79612800	79612800	0.5352
6	82900811	82900811	0.5082
6	83879028	83879028	0.5257
6	84300997	84300997	0.3672
6	84303342	84303342	0.4189
6	89888744	89888744	0.5072
6	89926966	89926966	0.4444
6	89967498	89967498	0.4293
6	90368380	90368380	0.4844
6	90372574	90372574	0.4034
6	90397132	90397132	0.4539
6	90408589	90408589	0.4296
6	90448092	90448092	0.4532
6	90455084	90455084	0.5385
6	90642358	90642358	0.4038
6	96053922	96053922	0.5094
6	97613163	97613163	0.4578
6	97626374	97626374	0.4831
6	100868721	100868721	0.4156
6	100868779	100868779	0.3925
6	100964147	100964147	0.52
6	101100783	101100783	0.4596
6	101253788	101253788	0.4889
6	105821449	105821449	0.5067
6	106547372	106547372	0.5339
6	107391396	107391396	0.4118
6	109591433	109591433	0.4
6	109674055	109674055	0.371
6	109689431	109689431	0.4306
6	109764535	109764535	0.5053
6	109885475	109885475	0.5526
6	109982160	109982160	0.381
6	111288941	111288941	0.4959
6	111329370	111329370	0.4503
6	112493872	112493872	0.5354
6	112506583	112506583	0.4186
6	112574968	112574968	0.4624
6	116973182	116973182	0.4266
6	117130704	117130704	0.4451
6	118887303	118887303	0.4423
6	123101647	123101647	0.4891
6	123122464	123122464	0.4028
6	123699019	123699019	0.4839
6	123702499	123702499	0.4603
6	126210395	126210395	0.5032
6	128040839	128040839	0.3684
6	130152520	130152520	0.3828
6	131179302	131179302	0.4085
6	131184770	131184770	0.5753
6	132859609	132859609	0.4848
6	132966279	132966279	0.4904
6	134304023	134304023	0.5254
6	135522755	135522755	0.4627
6	135639644	135639644	0.471
6	135754208	135754208	0.4533
6	136597004	136597004	0.5349
6	136599393	136599393	0.3583
6	136599822	136599822	0.3077
6	136599836	136599836	0.3125
6	136599842	136599842	0.2558
6	137519780	137519780	0.4513
6	139197609	139197609	0.6
6	139695061	139695061	0.5269
6	143091769	143091769	0.5946
6	145822992	145822992	0.4
6	146125793	146125793	0.3333
6	146126419	146126419	0.4159
6	146993445	146993445	0.4359
6	147635413	147635413	0.4512
6	149721690	149721690	0.4516
6	149730846	149730846	0.5086
6	149953981	149953981	0.3882
6	150212003	150212003	0.5243
6	151121915	151121915	0.525
6	151789709	151789709	0.411
6	152469188	152469188	0.4414
6	152629617	152629617	0.4737
6	152673147	152673147	0.4583
6	152673519	152673519	0.4286
6	155579246	155579246	0.4242
6	155606460	155606460	0.4314
6	159654551	159654551	0.4615
6	159655402	159655402	0.3485
6	159667961	159667961	0.3617
6	159682206	159682206	0.4051
6	160199278	160199278	0.5106
6	161160083	161160083	0.4564
6	165715460	165715460	0.4754
6	165895824	165895824	0.4379
6	166736362	166736362	0.4966
6	166743760	166743760	0.5047
6	167413539	167413539	0.5054
6	167772869	167772869	0.4219
6	167797844	167797844	0.5
6	168709385	168709385	0.4848
6	169064933	169064933	0.5586
6	169637456	169637456	0.5192
7	286402	286402	0.3904
7	295867	295867	0.4167
7	296739	296739	0.3553
7	299850	299850	0.7143
7	299863	299863	0.3
7	552046	552046	0.5208
7	881668	881668	0.4891
7	940181	940181	0.5152
7	1132720	1132720	0.5366
7	1478610	1478610	0.451
7	1479659	1479659	0.5102
7	1595068	1595068	0.4521
7	2612335	2612335	0.4398
7	2613008	2613008	0.3908
7	2613133	2613133	0.4775
7	2623351	2623351	0.5
7	2636689	2636689	0.5082
7	2644570	2644570	0.4
7	2649704	2649704	0.4576
7	2649777	2649777	0.5246
7	2854010	2854010	0.4712
7	4116665	4116665	0.5135
7	4714912	4714912	0.4844
7	4841452	4841452	0.4211
7	4876057	4876057	0.5
7	4959807	4959807	0.5128
7	5161512	5161512	0.5111
7	5347914	5347914	0.6176
7	5399044	5399044	0.4421
7	5528883	5528883	0.51
7	5529758	5529758	0.5385
7	5535423	5535423	0.5556
7	5540769	5540769	0.4118
7	5569327	5569327	0.5426
7	5941354	5941354	0.4839
7	5965258	5965258	0.6374
7	5983063	5983063	0.6615
7	6063283	6063283	0.5926
7	6075823	6075823	0.6042
7	6097868	6097868	0.5424
7	6370194	6370194	0.55
7	6370406	6370406	0.4382
7	6844574	6844574	0.4394
7	7495735	7495735	0.4035
7	7514235	7514235	0.5469
7	8196529	8196529	0.6308
7	11446902	11446902	0.4964
7	12373139	12373139	0.4545
7	12376811	12376811	0.359
7	12395813	12395813	0.4118
7	12396897	12396897	0.5641
7	12406989	12406989	0.505
7	12428608	12428608	0.5161
7	12428803	12428803	0.5957
7	12636026	12636026	0.5098
7	16503932	16503932	0.5238
7	16566645	16566645	0.4872
7	16793668	16793668	0.4608
7	16872913	16872913	0.4894
7	17854532	17854532	0.4
7	17932932	17932932	0.4479
7	18993870	18993870	0.5562
7	20199532	20199532	0.464
7	21582917	21582917	0.4426
7	21582963	21582963	0.408
7	21582964	21582964	0.418
7	21630982	21630982	0.5281
7	21856151	21856151	0.5248
7	21901566	21901566	0.4615
7	21924014	21924014	0.411
7	21956405	21956405	0.5191
7	21985338	21985338	0.5063
7	22532986	22532986	0.4035
7	22857682	22857682	0.4216
7	23191636	23191636	0.481
7	23191664	23191664	0.5053
7	23296533	23296533	0.4706
7	23719790	23719790	0.5116
7	23751736	23751736	0.404
7	23757162	23757162	0.4878
7	23811795	23811795	0.5217
7	23811800	23811800	0.4922
7	24746026	24746026	0.4
7	25989520	25989520	0.4805
7	26778406	26778406	0.5571
7	27827103	27827103	0.3835
7	29523563	29523563	0.4948
7	30177278	30177278	0.4904
7	30491311	30491311	0.4286
7	30492237	30492237	0.4839
7	30492550	30492550	0.3455
7	30634764	30634764	0.4615
7	30643069	30643069	0.5
7	30655489	30655489	0.5674
7	30673345	30673345	0.5699
7	30695202	30695202	0.4571
7	30728557	30728557	0.3364
7	30791848	30791848	0.5714
7	30795288	30795288	0.602
7	30961790	30961790	0.4865
7	31611758	31611758	0.5059
7	31848706	31848706	0.4569
7	32529936	32529936	0.5092
7	34009946	34009946	0.4464
7	34867182	34867182	0.4681
7	34874038	34874038	0.4706
7	34979905	34979905	0.5714
7	35288276	35288276	0.5
7	35293193	35293193	0.4655
7	35709842	35709842	0.4878
7	36465570	36465570	0.6226
7	36763672	36763672	0.4327
7	37780799	37780799	0.4762
7	37947164	37947164	0.3626
7	37951726	37951726	0.4737
7	38295958	38295958	0.377
7	38402517	38402517	0.551
7	38431415	38431415	0.4364
7	38431436	38431436	0.5484
7	38469039	38469039	0.5227
7	39606107	39606107	0.45
7	39610177	39610177	0.4382
7	40538651	40538651	0.5645
7	40899967	40899967	0.3902
7	42976789	42976789	0.4715
7	42977091	42977091	0.4227
7	43483981	43483981	0.5354
7	43484310	43484310	0.4815
7	43519337	43519337	0.5385
7	43540887	43540887	0.4074
7	43810764	43810764	0.4872
7	43916727	43916727	0.3696
7	43917013	43917013	0.5738
7	43917274	43917274	0.4583
7	44047381	44047381	0.3542
7	44148553	44148553	0.5426
7	44442296	44442296	0.3396
7	44561635	44561635	0.6
7	44620836	44620836	0.4576
7	45115773	45115773	0.625
7	45225708	45225708	0.5
7	45703971	45703971	0.4595
7	45932669	45932669	0.5946
7	47342857	47342857	0.4203
7	48349647	48349647	0.4333
7	48467355	48467355	0.5169
7	50070921	50070921	0.4286
7	50136086	50136086	0.4257
7	50175681	50175681	0.4934
7	50514833	50514833	0.4314
7	50544314	50544314	0.5306
7	50673029	50673029	0.5349
7	50737384	50737384	0.5323
7	50742118	50742118	0.5
7	55238268	55238268	0.4931
7	55238874	55238874	0.4743
7	55249063	55249063	0.411
7	56879552	56879552	0.5333
7	63679733	63679733	0.5486
7	63796604	63796604	0.4898
7	63797406	63797406	0.4488
7	64254901	64254901	0.4299
7	64291976	64291976	0.3974
7	64292337	64292337	0.4359
7	64451791	64451791	0.4598
7	66474559	66474559	0.4844
7	66483114	66483114	0.6207
7	66703328	66703328	0.4815
7	71142219	71142219	0.9
7	72413874	72413874	1
7	73151644	73151644	0.98
7	73249165	73249165	0
7	73275501	73275501	0
7	73472050	73472050	0.9661
7	74312339	74312339	0.0132
7	74312340	74312340	0.0132
7	75052362	75052362	0.9286
7	75131249	75131249	0.1429
7	75172270	75172270	0.0385
7	75176300	75176300	0
7	75442730	75442730	0.96
7	75597545	75597545	0
7	75609677	75609677	0.0455
7	75615006	75615006	1
7	75932011	75932011	0
7	75932207	75932207	0
7	76111994	76111994	0.9032
7	76131645	76131645	0
7	76131695	76131695	0.0217
7	76797095	76797095	0.9302
7	76889524	76889524	0.9697
7	77648671	77648671	1
7	78119109	78119109	0.9636
7	79842157	79842157	0.9429
7	80427495	80427495	0.9286
7	80805263	80805263	0.9394
7	81350208	81350208	0.974
7	81591716	81591716	0.9762
7	82583609	82583609	0.0476
7	83634713	83634713	0
7	83643681	83643681	0.011
7	83643687	83643687	0.025
7	86415987	86415987	0.0625
7	86548611	86548611	0.037
7	89854446	89854446	1
7	89856608	89856608	0.9744
7	89906609	89906609	0.0185
7	89938680	89938680	0.9831
7	89969831	89969831	0.9796
7	89969878	89969878	0.9762
7	89971556	89971556	1
7	89984409	89984409	1
7	91599825	91599825	0.0112
7	91674302	91674302	0.04
7	91715662	91715662	0.0122
7	91718874	91718874	0.0132
7	91779242	91779242	0
7	91779971	91779971	0.0385
7	92028039	92028039	0.9714
7	92085828	92085828	0
7	92985252	92985252	0
7	93055753	93055753	0.0602
7	94033800	94033800	1
7	94991632	94991632	0.9808
7	95034775	95034775	0
7	95034821	95034821	1
7	95216394	95216394	0.0118
7	95216421	95216421	0.987
7	95221316	95221316	0.9351
7	96339061	96339061	0.0339
7	97488569	97488569	0.9909
7	97800788	97800788	0.9722
7	97852399	97852399	0.0156
7	97920433	97920433	1
7	98741441	98741441	0.0127
7	98782750	98782750	0.9916
7	98984108	98984108	0.9909
7	99017602	99017602	0
7	99128918	99128918	0
7	99459256	99459256	0.0169
7	99474427	99474427	0.0075
7	99696797	99696797	0.0128
7	99697250	99697250	0.975
7	99699626	99699626	0
7	99703958	99703958	0.0161
7	99751281	99751281	0.0072
7	99758136	99758136	0
7	99799845	99799845	0
7	99821685	99821685	1
7	99971313	99971313	1
7	100175473	100175473	0.9885
7	100280896	100280896	1
7	100281768	100281768	1
7	100549505	100549505	0.5
7	100549512	100549512	0.5152
7	100549516	100549516	0.4571
7	100551370	100551370	0.4324
7	100551371	100551371	0.4324
7	100551376	100551376	0.4706
7	100551390	100551390	0.3478
7	100551392	100551392	0.3478
7	100551393	100551393	0.3478
7	100551773	100551773	0.4381
7	100551778	100551778	0.4274
7	100551793	100551793	0.4286
7	100552338	100552338	0.3182
7	100552371	100552371	0.3095
7	100552384	100552384	0.2909
7	100552412	100552412	0.3519
7	100552435	100552435	0.4
7	100552535	100552535	0.4167
7	100552536	100552536	0.4167
7	100552549	100552549	0.4519
7	100552550	100552550	0.4554
7	100608779	100608779	0.3939
7	100608826	100608826	0.4583
7	100639054	100639054	0
7	100639066	100639066	0
7	100639095	100639095	0
7	100639112	100639112	0
7	100639139	100639139	0
7	100639147	100639147	0
7	100639418	100639418	0
7	100639419	100639419	0
7	100647338	100647338	0
7	100647339	100647339	0
7	100647376	100647376	0
7	100679902	100679902	0
7	100681359	100681359	0.0066
7	100681762	100681762	0
7	100694854	100694854	0.0088
7	100731829	100731829	0.0156
7	100731949	100731949	0.0098
7	100806979	100806979	0
7	100861452	100861452	0.0196
7	100875772	100875772	0.0164
7	101194424	101194424	1
7	101200765	101200765	0.9796
7	101256833	101256833	0
7	101755060	101755060	0.0108
7	101837149	101837149	0.0108
7	101992515	101992515	0.7027
7	102108152	102108152	0.0125
7	102113226	102113226	0
7	102114087	102114087	0.0139
7	102389697	102389697	0.9836
7	102815846	102815846	0.9138
7	102854546	102854546	1
7	102952123	102952123	0.9938
7	102964008	102964008	0.0094
7	103155932	103155932	0
7	103180872	103180872	0.0062
7	105662690	105662690	0.006
7	105668973	105668973	0.0059
7	106513011	106513011	0.018
7	106685448	106685448	0
7	106799997	106799997	0.9792
7	107208250	107208250	0.0088
7	107575866	107575866	0.987
7	107603431	107603431	0.9919
7	107824678	107824678	0.0263
7	107834613	107834613	0
7	107838464	107838464	0.0061
7	111970342	111970342	0
7	115580893	115580893	0
7	116608501	116608501	0.9857
7	117176738	117176738	0.9918
7	117825681	117825681	0.9912
7	120740103	120740103	0.019
7	120969769	120969769	0.0201
7	121080929	121080929	1
7	121080957	121080957	0
7	121081222	121081222	0.0052
7	121616250	121616250	1
7	121653398	121653398	0.0233
7	122000900	122000900	0
7	122303321	122303321	1
7	122635024	122635024	0.0179
7	122809234	122809234	1
7	123514896	123514896	0.9924
7	123594206	123594206	0.0116
7	124387092	124387092	0
7	127222521	127222521	1
7	128035152	128035152	0
7	128038555	128038555	1
7	128141865	128141865	0.9936
7	128312463	128312463	0.0396
7	128315882	128315882	0.0185
7	128317658	128317658	0.0333
7	128363287	128363287	0.9524
7	128371206	128371206	0.9748
7	128388648	128388648	0.0455
7	128607384	128607384	0.0329
7	128641226	128641226	0.0079
7	129330353	129330353	0.9691
7	129504928	129504928	0.0088
7	129683738	129683738	1
7	129806363	129806363	1
7	129847791	129847791	0.0062
7	129916515	129916515	0.03
7	129962414	129962414	0.963
7	130002317	130002317	1
7	130003272	130003272	1
7	130007388	130007388	0
7	130008285	130008285	0.0364
7	130023539	130023539	0
7	130033630	130033630	0.0156
7	130295700	130295700	0.0206
